%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
220.0, -11006.043673282109, -11010.491670428715, -86281.0193039202, -58992.40034728055, -19310.275532040065, -37643.399851727474, -17214.799489355028, -65433.748416155395, -46278.83985982417, -47618.31284979735, -76657.43102519882, -92177.4094912302, -28847.451966697216, -75894.78950438375, -15281.887684093439, -64079.59033007507, 0.122, 0.98, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886429397E9, 0.0, 2025-03-12 17:08:06.429
222.0, -11072.383650825459, -11008.636475638923, -85311.5347399157, -59161.58070106277, -18879.847989064216, -37698.474550065344, -16578.75824913481, -65613.32233110933, -46527.63712735619, -47590.61903841723, -76632.70999583126, -92142.83134255784, -28653.014141680498, -75806.88009344102, -15564.3243270307, -63979.00748002619, 0.122, 0.98, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864294183E9, 0.0, 2025-03-12 17:08:06.429
224.0, -11041.918223132876, -11026.80844388109, -86122.81365666553, -59039.09314144769, -19317.428090265763, -37690.517329039256, -17165.06685794197, -65465.89022468212, -46117.862596257044, -47669.9006760002, -76714.42797355985, -92227.1197708988, -28856.683237157256, -75935.58143801469, -15232.333866636023, -64115.21901073683, 0.128, 0.982, -0.018000000000000002, 192.0, 2.0, 0.0, 15.0, 88.0, 127.5, 56.0, 0.0, 0.0, 0.0, 1.7417668864294405E9, 0.0, 2025-03-12 17:08:06.429
226.0, -11103.720796551801, -11034.452740484803, -85430.89305530704, -59175.259968669416, -18906.290102754843, -37706.47647458035, -16677.01651776034, -65611.55654329737, -46667.93902730215, -47583.734701124995, -76623.72459456022, -92136.88577853273, -28693.24728170005, -75815.30670110068, -15610.927714220014, -63976.61584336947, 0.128, 0.982, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864294624E9, 0.0, 2025-03-12 17:08:06.429
228.0, -11034.586850951535, -11006.758929104679, -85922.40791587924, -59060.57316786923, -19299.077308067957, -37708.778704259246, -17068.194397472667, -65484.26335862438, -46017.4585601638, -47715.855862600314, -76751.48716586675, -92272.51616388753, -28859.00781858061, -75971.70185705446, -15168.027897838105, -64151.339429776606, 0.128, 0.982, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864294834E9, 0.0, 2025-03-12 17:08:06.429
230.0, -11076.362261338505, -11035.995010852219, -85600.83336840074, -59137.03848565084, -18909.37464348968, -37666.93623863891, -16764.6577077696, -65576.59841496927, -46791.857098562374, -47540.12644769269, -76569.65572472283, -92093.23282161151, -28700.086915503376, -75782.69550594038, -15631.737188307905, -63951.380723879425, 0.128, 0.982, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864295042E9, 0.0, 2025-03-12 17:08:06.429
232.0, -11026.696685158811, -11010.245801239706, -85715.72133490103, -59077.91812156655, -19242.885022507315, -37724.17905618895, -16919.26472416696, -65517.05336774032, -45908.47145419973, -47735.570101209894, -76760.5172706267, -92286.64246638329, -28823.535600130035, -75981.96130775944, -15112.439109377756, -64160.03425836972, 0.128, 0.982, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864295335E9, 0.0, 2025-03-12 17:08:06.429
234.0, -11043.549900478114, -11006.043673282109, -85772.78533849542, -59094.90544735258, -18946.18796660757, -37624.177351495906, -16854.623479202208, -65545.14951052064, -46860.76752671809, -47513.460816557505, -76532.61888416039, -92058.27469328341, -28730.7311571516, -75765.2387935208, -15626.462176616453, -63938.41671209535, 0.122, 0.982, -0.014, 192.0, 1.5, 104.0, 15.0, 88.0, 127.5, 72.0, 0.0, 0.0, 0.0, 1.7417668864295547E9, 0.0, 2025-03-12 17:08:06.429
236.0, -11022.47220545676, -10977.120515956942, -85527.40788786506, -59085.38360421463, -19203.09891737687, -37734.7067278274, -16804.08618498876, -65533.21367898151, -45830.39681081734, -47740.06280184541, -76757.7233025698, -92280.00399828005, -28793.539559071014, -75968.90788899755, -15085.192332886736, -64150.199490809384, 0.122, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886429577E9, 0.0, 2025-03-12 17:08:06.429
238.0, -11035.302106774105, -10996.074795255041, -85962.48459368761, -59052.34772590968, -18996.926426521117, -37605.69245883137, -16977.580425450855, -65511.95717000451, -46905.44866388424, -47496.67465647157, -76510.62476761636, -92034.58184416078, -28746.086805592397, -75749.0784822796, -15626.082196960711, -63926.16795613384, 0.122, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864295988E9, 0.0, 2025-03-12 17:08:06.429
240.0, -11047.617917968979, -10991.358577174971, -85339.04973734019, -59130.958811159, -19159.200091266644, -37765.79800436473, -16689.041756277296, -65578.90064464815, -45796.33275226745, -47755.39609854175, -76782.37727670399, -92304.8367863699, -28775.568756528948, -75979.70378156946, -15093.395423101834, -64153.32873503313, 0.122, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864296198E9, 0.0, 2025-03-12 17:08:06.429
242.0, -11053.205854082806, -11005.686045370823, -86111.99541234916, -59041.2836124043, -19080.58900601733, -37589.91212724592, -17088.24391224908, -65490.25362613841, -46915.23872795567, -47508.27521184388, -76536.10575629542, -92059.03465259488, -28814.393736647817, -75781.84613965108, -15616.3368363782, -63963.38361065193, 0.122, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886429641E9, 0.0, 2025-03-12 17:08:06.429
244.0, -11049.964851136787, -10967.911597241355, -85209.32021252159, -59132.6575437376, -19107.12052668578, -37743.155687231505, -16618.544354265257, -65591.70819422105, -45826.10527588192, -47758.88297067678, -76777.14696850145, -92299.49471944508, -28756.748587697577, -75970.74073204288, -15140.155272502338, -64143.493967472794, 0.13, 0.988, -0.012, 192.0, 2.0, 8.0, 15.0, 112.0, 127.5, 80.0, 0.0, 0.0, 0.0, 1.7417668864296615E9, 0.0, 2025-03-12 17:08:06.429
246.0, -11035.32445851856, -11004.993141292709, -86253.16903032888, -59015.646161514065, -19126.343026917344, -37575.00351369423, -17193.341814677933, -65461.44222753552, -46884.68389328526, -47509.79513046684, -76526.13687826836, -92053.67023392562, -28827.73772808763, -75784.640107708, -15598.164868136033, -63965.52937811964, 0.13, 0.988, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864296832E9, 0.0, 2025-03-12 17:08:06.429
248.0, -11046.902662146409, -10962.07779193852, -85097.22621407823, -59145.44274156603, -19040.780549142426, -37743.06628025368, -16558.842844825132, -65599.77717396941, -45868.88651476938, -47751.01515662851, -76770.19557597586, -92293.34798971987, -28734.88858162029, -75958.2237551479, -15192.547761505577, -64130.21703126634, 0.13, 0.988, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886429705E9, 0.0, 2025-03-12 17:08:06.429
250.0, -10989.771603318644, -10976.069983967542, -86376.21538355535, -58976.172980806, -19167.224367526098, -37546.773260447175, -17307.96156024475, -65434.97776210043, -46821.853139621395, -47499.490976272944, -76513.7093083512, -92039.49922794095, -28831.828097322956, -75772.99484884678, -15566.760667176328, -63963.87534902994, 0.13, 0.988, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864297261E9, 0.0, 2025-03-12 17:08:06.429
252.0, -11053.988165138742, -10968.358632130461, -85039.69282385026, -59164.195855164035, -18982.777772280904, -37730.86222778109, -16540.93909751643, -65630.242601662, -45941.1944080823, -47725.17654003818, -76751.04013097765, -92271.66679759823, -28704.57961613889, -75927.8253826887, -15263.805122829095, -64114.30258921416, 0.13, 0.988, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864297564E9, 0.0, 2025-03-12 17:08:06.429
254.0, -11006.22248723775, -10984.98833000521, -86426.03742194622, -58970.24976852534, -19226.858821732858, -37547.823792436575, -17383.06342161458, -65427.28876200781, -46713.02249586851, -47527.36360160871, -76546.5216692116, -92070.6799114561, -28872.485920487157, -75802.65561373897, -15510.97071301588, -64009.405852485404, 0.134, 0.984, -0.012, 192.0, 2.0, 24.0, 15.0, 96.0, 127.5, 80.0, 0.0, 0.0, 0.0, 1.741766886429778E9, 0.0, 2025-03-12 17:08:06.429
0.0, -11061.654813486912, -10954.142922656885, -85026.28177717708, -59166.40867786511, -18942.119949116703, -37709.873939737554, -16549.119835987072, -65634.06474996386, -46066.900618898944, -47711.92195557618, -76715.79142997164, -92239.10030592684, -28701.226854470595, -75890.22974851486, -15340.628068521986, -64081.758449287234, 0.134, 0.984, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864297996E9, 0.0, 2025-03-12 17:08:06.429
2.0, -11017.800690865599, -10998.488783656214, -86419.30954686517, -58992.40034728055, -19271.808179832482, -37569.19206013585, -17406.309235848097, -65441.95150637049, -46595.94405841161, -47567.50733465044, -76574.08137012499, -92109.25902238596, -28887.014554383106, -75836.09382344411, -15447.022372129248, -64042.262916834705, 0.134, 0.984, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864298203E9, 0.0, 2025-03-12 17:08:06.429
4.0, -11079.133877650962, -10990.576266119037, -85047.29241696507, -59202.90907656063, -18913.733233658462, -37710.2539193933, -16538.972144004365, -65661.95972704407, -46222.69227775244, -47707.92099331868, -76708.48240953474, -92240.28494838298, -28704.19963648315, -75892.73314389386, -15411.52780193422, -64076.41638236242, 0.134, 0.984, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864298413E9, 0.0, 2025-03-12 17:08:06.429
6.0, -10997.482955155725, -10993.50434464268, -86376.34949402207, -58990.276931557295, -19301.647758680316, -37578.512737573714, -17357.358915490975, -65438.75520691338, -46470.349606317235, -47610.42268400463, -76630.47482138572, -92161.51740092247, -28910.506237805635, -75878.49508267583, -15371.004089236749, -64087.9275307569, 0.134, 0.984, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864298627E9, 0.0, 2025-03-12 17:08:06.429
8.0, -11061.721868720279, -10978.79689679109, -85146.71297630227, -59169.5155703444, -18883.3572129437, -37673.105320108574, -16522.476556596346, -65635.0929302088, -46373.253628403385, -47646.20782687757, -76673.09959806199, -92196.96726762858, -28692.889653788767, -75849.41546313948, -15482.271073135267, -64037.926678410375, 0.128, 0.98, -0.01, 192.0, 2.0, 0.0, 15.0, 80.0, 127.5, 88.0, 0.0, 0.0, 0.0, 1.741766886429884E9, 0.0, 2025-03-12 17:08:06.429
10.0, -11009.262324483672, -10988.966940518254, -86280.90754519792, -58992.646216469555, -19301.91597961378, -37587.185214422374, -17215.045358544037, -65451.31688729727, -46310.66874392852, -47654.85795198178, -76663.04131305711, -92188.45125299112, -28903.57719702449, -75903.10435332112, -15284.704003894807, -64116.090728770585, 0.128, 0.98, -0.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864299057E9, 0.0, 2025-03-12 17:08:06.429
12.0, -11086.889932976954, -11002.51209765817, -85253.1743351429, -59168.80031452183, -18863.30769816729, -37672.16654684145, -16465.703125679865, -65654.76246532946, -46517.3776766512, -47621.10681785427, -76644.64582737039, -92167.21709575858, -28709.58640689688, -75830.9976257083, -15514.859916551104, -64031.75759694071, 0.128, 0.98, -0.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864299269E9, 0.0, 2025-03-12 17:08:06.429
14.0, -11020.594658922513, -10993.16906847585, -86132.40255503685, -59015.7802719808, -19308.375633761363, -37633.09569753357, -17018.97585618208, -65485.02331793587, -46171.55148643869, -47700.36610369279, -76713.355089826, -92247.86218975332, -28918.754031509645, -75953.44048183448, -15185.305796302056, -64173.333546320624, 0.128, 0.98, -0.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864299476E9, 0.0, 2025-03-12 17:08:06.429
16.0, -11064.940519921842, -11001.059234268574, -85402.19341542643, -59143.4087328206, -18880.183265231048, -37641.90228484896, -16438.903384077952, -65627.98507547201, -46663.602788877826, -47606.26525953594, -76610.89469324288, -92146.22880771504, -28731.53581995199, -75816.58075053463, -15539.31272498521, -64015.59728569953, 0.128, 0.98, -0.01, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864299688E9, 0.0, 2025-03-12 17:08:06.429
18.0, -11007.027150038142, -10986.038861994608, -85954.41561393924, -59028.856042487154, -19274.937424056225, -37639.622406914525, -16816.603161883733, -65494.18753316254, -46035.7646388727, -47711.452568942615, -76725.04505217612, -92261.11677421532, -28886.38870553836, -75959.0731214372, -15105.577123829977, -64170.91955791946, 0.116, 0.974, -0.012, 192.0, 1.5, 80.0, 15.0, 56.0, 127.5, 80.0, 0.0, 0.0, 0.0, 1.7417668864299998E9, 0.0, 2025-03-12 17:08:06.429
20.0, -11045.09217084553, -10995.717167343757, -85573.2960192318, -59112.51862198337, -18899.45046895152, -37591.588508080065, -16456.270689519726, -65588.82481918631, -46771.02527273003, -47571.19537248556, -76573.50022476914, -92108.29789737439, -28746.15386082576, -75790.7868374332, -15554.17663504799, -63983.63429112844, 0.116, 0.974, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864300218E9, 0.0, 2025-03-12 17:08:06.430
22.0, -11036.442045741325, -10999.472260412247, -85755.82036445384, -59087.35055772669, -19262.196929716698, -37682.09072137961, -16628.401473570048, -65549.23987975596, -45932.85720740047, -47776.4290900742, -76765.38995091796, -92301.64048691279, -28882.834778169967, -75990.34321193019, -15049.563652224977, -64191.036127929234, 0.116, 0.974, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864300432E9, 0.0, 2025-03-12 17:08:06.430
24.0, -11065.05227864412, -11007.27301922715, -85732.90982638716, -59123.04629362182, -18961.968298193016, -37602.51851111872, -16496.906160939474, -65596.87144719022, -46876.525506559075, -47589.32263723882, -76577.076503882, -92119.96550798006, -28793.40544860428, -75815.59727377859, -15564.3243270307, -64010.031701330154, 0.116, 0.974, -0.012, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668864300656E9, 0.0, 2025-03-12 17:08:06.430
26.0, -11051.462418015291, -10996.186553977317, -85542.42826013903, -59109.92581962655, -19251.155167955778, -37713.6513845505, -16462.797398900675, -65582.11929584973, -45880.42001490832, -47811.67779108021, -76803.52202695872, -92344.77935371154, -28876.10690308892, -76021.76976463434, -15032.442215972213, -64229.12350048107, 0.12, 0.976, -0.011, 192.0, 1.5, 112.0, 15.0, 72.0, 127.5, 88.0, 0.0, 0.0, 0.0, 1.7417668865889947E9, 0.0, 2025-03-12 17:08:06.588
28.0, -11039.392476009427, -11002.780318591633, -85916.59646232087, -59065.6917173495, -19028.263572247455, -37567.7168450018, -16597.37725226608, -65553.84433911376, -46950.77800163961, -47556.89025603417, -76551.66257043631, -92093.00930416696, -28824.362614674883, -75795.43600027991, -15580.194065593967, -64002.18623902634, 0.12, 0.976, -0.011, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865890872E9, 0.0, 2025-03-12 17:08:06.589
30.0, -11037.537281219636, -10990.017472507652, -85373.51612729028, -59112.473918494456, -19196.795725440472, -37715.70774504039, -16368.249519854728, -65599.03956640238, -45834.35306958593, -47807.855642778355, -76806.94184386038, -92340.26430133157, -28847.787242864044, -76006.9952615494, -15049.4518935027, -64217.27707591976, 0.12, 0.976, -0.011, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74176688658911E9, 0.0, 2025-03-12 17:08:06.589
32.0, -11007.205963993783, -10977.187571190307, -86103.88172911189, -59013.63450451309, -19080.276081594955, -37531.7081846843, -16761.930794946053, -65505.5645710903, -46957.23765578719, -47538.22654941399, -76539.816145875, -92070.65755971165, -28840.858202082898, -75776.32525877062, -15586.161981363533, -63991.81502959908, 0.12, 0.976, -0.011, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886589132E9, 0.0, 2025-03-12 17:08:06.589
34.0, -11028.216603781773, -10959.864969237444, -85242.15492512644, -59110.50696498239, -19133.339122931855, -37707.7505240143, -16359.152359861419, -65605.72273799453, -45844.14313365736, -47783.29107562197, -76795.74361988826, -92314.69390567469, -28797.18289341723, -75965.26455465134, -15101.866734250396, -64179.144999879005, 0.12, 0.976, -0.011, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865891526E9, 0.0, 2025-03-12 17:08:06.589
36.0, -10992.677330097835, -10973.723050799734, -86269.08347238105, -58973.82604763819, -19125.337198416855, -37517.626585677455, -16974.83116088285, -65472.03695440733, -46931.399039196855, -47531.45397084403, -76531.16602077079, -92054.4301932371, -28863.634629682856, -75770.78202614571, -15588.620673253617, -63989.825724342554, 0.121, 0.977, -0.0145, 192.0, 1.5, 104.0, 15.0, 72.0, 127.5, 56.0, 0.0, 0.0, 0.0, 1.7417668865891733E9, 0.0, 2025-03-12 17:08:06.589
38.0, -11014.000894308198, -10943.525844040614, -85161.35336892049, -59100.06870032176, -19062.797017430905, -37678.31327656666, -16419.01033151273, -65596.69263323458, -45874.2285816942, -47779.87125872031, -76781.90789007043, -92302.98159158012, -28779.525015297535, -75952.25583937834, -15174.174627563314, -64159.296650802695, 0.121, 0.977, -0.0145, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865891943E9, 0.0, 2025-03-12 17:08:06.589
40.0, -10980.875609025432, -10960.40141110437, -86413.52044505125, -58932.65413435151, -19173.25933852903, -37487.07175100705, -17200.31555894799, -65426.41704397405, -46854.06200338149, -47520.14398814965, -76516.19035198574, -92042.29319599786, -28872.39651350934, -75765.37290398752, -15577.914187659526, -63982.203779483294, 0.121, 0.977, -0.0145, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865892522E9, 0.0, 2025-03-12 17:08:06.589
42.0, -11030.89881311641, -10937.222652104218, -85113.5429875306, -59106.818927147266, -19009.197534227078, -37675.49695676529, -16526.589277576124, -65606.54975253937, -45940.12152434844, -47759.93350266618, -76740.40070061693, -92265.09538472837, -28742.622285201825, -75920.60576922963, -15264.900358307405, -64121.477499184315, 0.121, 0.977, -0.0145, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865892725E9, 0.0, 2025-03-12 17:08:06.589
44.0, -10967.844542007988, -10957.562739558547, -86497.18302454747, -58915.13036669855, -19231.128004923823, -37493.35259119899, -17428.03513145866, -65417.744567125395, -46749.16526665274, -47546.87667451819, -76511.04945076101, -92043.61194892073, -28888.713286961713, -75783.5895757186, -15552.634364680573, -63992.79850635511, 0.121, 0.977, -0.0145, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865892928E9, 0.0, 2025-03-12 17:08:06.589
46.0, -11024.439158968826, -10928.34900955546, -85093.35936228745, -59120.162918587084, -18965.164597650124, -37676.27926782123, -16664.991279243386, -65636.50109010948, -46046.47112446679, -47748.511761249516, -76713.1539241259, -92240.84374199435, -28737.369625254825, -75900.48919921985, -15362.80099902165, -64101.07035649662, 0.1235, 0.9795, -0.01725, 192.0, 1.5, 120.0, 15.0, 88.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.7417668865893126E9, 0.0, 2025-03-12 17:08:06.589
48.0, -10955.416972090838, -10955.305213368561, -86503.0615333392, -58910.7047212964, -19278.692517124717, -37501.555681414095, -17589.213560725875, -65411.79900310028, -46620.39686684572, -47585.38873021468, -76540.97843658668, -92075.731405703, -28912.093211661962, -75815.15023888949, -15502.901733267516, -64037.233774332264, 0.1235, 0.9795, -0.01725, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865893345E9, 0.0, 2025-03-12 17:08:06.589
50.0, -11018.56065017708, -10923.386922286383, -85126.41759233685, -59106.036616091325, -18926.138451831157, -37650.328892508616, -16792.686795316553, -65623.42531960313, -46174.3007510067, -47710.22322299758, -76674.57481319604, -92205.61739273279, -28713.609720898836, -75868.99559128232, -15441.121511593046, -64071.409591604424, 0.1235, 0.9795, -0.01725, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886589354E9, 0.0, 2025-03-12 17:08:06.589
52.0, -10964.089448939498, -10960.423762848826, -86468.43868117794, -58916.22560217686, -19297.42327897826, -37533.56337947409, -17685.236654905875, -65421.81258461626, -46476.071652897794, -47623.498454510984, -76575.46717828121, -92111.96358346505, -28912.942577951264, -75847.82848928314, -15426.10113931908, -64068.88384448098, 0.1235, 0.9795, -0.01725, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865893743E9, 0.0, 2025-03-12 17:08:06.589
54.0, -11027.300182259105, -10938.362591071438, -85198.03258157165, -59105.835450391234, -18889.481590924453, -37635.5320376792, -16921.566953845853, -65622.0842149358, -46330.1371133491, -47688.09499598682, -76652.22306874074, -92179.26468601999, -28719.108250034842, -75845.57096309317, -15504.935742012947, -64050.68952449436, 0.1235, 0.9795, -0.01725, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865893943E9, 0.0, 2025-03-12 17:08:06.589
56.0, -10955.193454646285, -10941.827111462011, -86381.2445260578, -58920.04775047872, -19311.01313960709, -37541.31943480008, -17739.640800910092, -65421.18673577151, -46334.18277909551, -47653.42744033664, -76616.30381540106, -92145.98293852604, -28921.23507514418, -75871.96837329488, -15347.84768198105, -64095.70593782735, 0.12675, 0.98275, -0.017625000000000002, 192.0, 2.0, 8.0, 15.0, 104.0, 127.5, 56.0, 0.0, 0.0, 0.0, 1.7417668865894144E9, 0.0, 2025-03-12 17:08:06.589
58.0, -11002.869725569455, -10923.990419386677, -85317.88263534101, -59085.696528636996, -18875.82467506226, -37594.315420903615, -17072.41887717472, -65599.2854355914, -46479.84909771074, -47651.1475624022, -76610.3806031204, -92133.46596163107, -28720.11407853533, -75805.2931195847, -15571.007498622836, -64002.43210821535, 0.12675, 0.98275, -0.017625000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886589435E9, 0.0, 2025-03-12 17:08:06.589
60.0, -10979.668614824846, -10957.965070958742, -86236.11464930949, -58960.88438759856, -19326.793471192537, -37572.298952615136, -17726.40856819255, -65458.87177692316, -46179.262838275776, -47702.46716767159, -76663.8459758575, -92186.14902331222, -28917.792906498067, -75906.21124580041, -15277.953777069304, -64119.97993230581, 0.12675, 0.98275, -0.017625000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886589455E9, 0.0, 2025-03-12 17:08:06.589
62.0, -11049.339002292038, -10953.204149389763, -85440.43725018945, -59100.42632823305, -18919.432928494567, -37593.46605461431, -17187.887989030838, -65606.08036590581, -46627.236500649036, -47643.771486731945, -76613.1298676884, -92132.05780173038, -28764.6387534903, -75810.70224174288, -15612.09000493169, -64013.96560835429, 0.12675, 0.98275, -0.017625000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865894825E9, 0.0, 2025-03-12 17:08:06.589
64.0, -10964.558835573058, -10942.251794606662, -86066.84488854944, -58973.44606798245, -19312.778927419058, -37591.56615633561, -17673.479637322383, -65471.58991951823, -46076.95890390383, -47740.26396754551, -76699.38524954143, -92219.65428825072, -28925.303092635048, -75933.10039438015, -15213.15606989337, -64151.02650535423, 0.12675, 0.98275, -0.017625000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668865895023E9, 0.0, 2025-03-12 17:08:06.589
66.0, -11013.866783841466, -10950.231367377206, -85609.97523188297, -59066.608138872165, -18911.520410957386, -37564.3640833335, -17325.105348241967, -65590.25533083145, -46759.58117956891, -47602.487814723, -76561.11735834091, -92080.31351331635, -28772.17129137174, -75773.95597385836, -15652.390200184609, -63985.087154518034, 0.13037500000000002, 0.983375, -0.0198125, 192.0, 2.0, 24.0, 15.0, 96.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.7417668865895221E9, 0.0, 2025-03-12 17:08:06.589
68.0, -10997.885286555922, -10938.764922471633, -85882.35358981533, -58994.43435602598, -19276.770267101558, -37622.8809503175, -17593.48274391684, -65506.235123423954, -45957.1982571123, -47759.46411603262, -76717.64662476143, -92243.1683234177, -28906.23705461467, -75947.27140036481, -15167.759676904641, -64171.50070327529, 0.13037500000000002, 0.983375, -0.0198125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668866259546E9, 0.0, 2025-03-12 17:08:06.625
70.0, -11034.117464317975, -10955.439323835293, -85789.45973985908, -59051.11837996464, -18950.03246665388, -37542.36996678948, -17451.370352669997, -65560.16988279461, -46862.84623895243, -47584.31584648083, -76534.80935511702, -92061.35923401824, -28808.358765644884, -75768.61390693353, -15674.429020217542, -63982.24848297221, 0.13037500000000002, 0.983375, -0.0198125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766886626001E9, 0.0, 2025-03-12 17:08:06.626
72.0, -11004.635513381423, -10946.811550475544, -85677.56690711582, -59040.613060070646, -19245.276659164032, -37642.52813369371, -17483.579216430095, -65532.14079524765, -45887.63962836738, -47795.495128094575, -76755.57753510209, -92281.61332388084, -28900.51500803411, -75972.64063032158, -15146.033781294082, -64197.2052093989, 0.13037500000000002, 0.983375, -0.0198125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668869304523E9, 0.0, 2025-03-12 17:08:06.930
